Id_heladeria,Des_Heladeria,Comunidad_Autonoma,Consumo_In_Situ,Productos_Premium,HorasAbierto,Fecha,Anyo,Mes,Dia,Tipo,Temperatura,Ventas
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,9,16,0,27.5,1287
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,9,17,0,25.9,1406
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,9,18,0,24.3,1408
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,9,19,0,22.3,1649
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,9,20,1,24.8,1915
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,9,21,2,27.4,1920
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,9,22,0,23.9,1281
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,9,23,0,23.3,1083
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,9,24,0,21.7,1139
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,9,25,0,22.7,1080
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,9,26,0,24,1507
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,9,27,1,22.8,1610
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,9,28,2,19.9,1637
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,9,29,0,23.6,1193
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,9,30,0,25.7,1050
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,10,1,0,26.2,1097
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,10,2,0,24.9,960
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,10,3,0,26,1309
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,10,4,1,26.5,1376
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,10,5,2,0,1423
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,10,6,0,23.7,1106
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,10,7,0,0,919
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,10,8,0,0,1104
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,10,9,0,0,1533
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,10,10,0,19.5,1349
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,10,11,1,20.3,1538
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,10,12,3,19,1577
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,10,13,0,16.2,885
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,10,14,0,15.1,767
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,10,15,0,16.3,920
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,10,16,0,21.1,936
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,10,17,0,22.3,1310
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,10,18,1,25.6,1340
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,10,19,2,25.7,1538
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,10,20,0,25.4,1007
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,10,21,0,27.1,953
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,10,22,0,24,954
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,10,23,0,23.9,852
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,10,24,0,26.4,1161
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,10,25,1,25.8,1128
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,10,26,2,25,1314
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,10,27,0,22.9,1025
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,10,28,0,21.1,826
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,10,29,0,22.9,1015
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,10,30,0,23.9,942
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,10,31,0,22.5,1629
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,11,1,3,21.1,2048
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,11,2,2,19.2,1367
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,11,3,0,15,856
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,11,4,0,0,575
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,11,5,0,0,691
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,11,6,0,14.8,844
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,11,7,0,17.6,1001
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,11,8,1,14.5,1004
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,11,9,2,13,1181
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,11,10,0,11.7,1122
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,11,11,0,10.6,748
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,11,12,0,14.7,1057
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,11,13,0,15.9,896
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,11,14,0,14.5,1061
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,11,15,1,11.9,1036
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,11,16,2,12.4,1038
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,11,17,0,13.4,606
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,11,18,0,10.8,446
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,11,19,0,14.8,567
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,11,20,0,18.9,499
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,11,21,0,15.9,735
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,11,22,1,17.7,925
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,11,23,2,16.6,932
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,11,24,0,17.8,509
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,11,25,0,16.5,394
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,11,26,0,12.8,398
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,11,27,0,11.8,539
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,11,28,0,10.6,517
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,11,29,1,10.8,872
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,11,30,2,15.8,615
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,12,1,0,16.4,524
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,12,2,0,14.5,424
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,12,3,0,10.7,398
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,12,4,0,10.6,461
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,12,5,0,11.8,877
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,12,6,3,10.3,1273
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,12,7,2,10.6,1418
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,12,8,3,10.8,1044
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,12,9,0,10.7,396
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,12,10,0,11.8,324
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,12,11,0,12,445
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,12,12,0,11,621
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,12,13,1,12,804
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,12,14,2,9.4,791
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,12,15,0,11.2,384
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,12,16,0,12.7,349
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,12,17,0,12.9,401
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,12,18,0,13.9,512
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,12,19,0,12.5,577
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,12,20,1,13.4,773
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,12,21,2,12.4,733
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,12,22,0,13.5,716
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,12,23,0,11.3,747
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,12,24,0,10.4,437
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,12,25,3,11.3,1038
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,12,26,0,11.4,1016
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,12,27,1,9,1045
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,12,28,2,11.4,1014
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,12,29,0,9.1,1076
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,12,30,0,9.6,1199
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,12,31,0,9.6,919
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,1,1,3,10.7,2116
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,1,2,0,12.5,1182
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,1,3,1,11.7,1073
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,1,4,2,14.4,921
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,1,5,0,12.3,816
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,1,6,3,10,747
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,1,7,0,11,543
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,1,8,0,12.6,861
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,1,9,0,13.8,675
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,1,10,1,13,915
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,1,11,2,14.1,1010
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,1,12,0,12.3,530
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,1,13,0,12.8,558
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,1,14,0,8.3,313
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,1,15,0,11,453
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,1,16,0,8.4,589
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,1,17,1,8.6,916
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,1,18,2,3.5,968
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,1,19,0,7.4,368
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,1,20,0,6.6,500
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,1,21,0,5.7,374
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,1,22,0,8.4,425
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,1,23,0,10,605
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,1,24,1,10.9,714
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,1,25,2,13,888
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,1,26,0,13.2,549
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,1,27,0,13.6,509
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,1,28,0,12.8,498
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,1,29,0,12.5,526
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,1,30,0,15.5,841
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,1,31,1,11.2,887
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,2,1,2,8,698
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,2,2,0,5.1,576
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,2,3,0,9.5,494
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,2,4,0,5.6,499
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,2,5,0,5.8,546
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,2,6,0,5.8,817
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,2,7,1,3.5,1018
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,2,8,2,8.8,1012
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,2,9,0,10.4,458
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,2,10,0,9,535
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,2,11,0,8.8,443
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,2,12,0,11.7,624
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,2,13,0,12.4,791
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,2,14,1,12.4,1303
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,2,15,2,14.9,1295
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,2,16,0,13.3,685
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,2,17,0,12.1,603
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,2,18,0,11,543
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,2,19,0,11.7,623
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,2,20,0,11.4,778
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,2,21,1,13.2,1104
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,2,22,2,14.2,1043
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,2,23,0,13.9,636
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,2,24,0,11.7,500
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,2,25,0,14.4,597
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,2,26,0,13.6,756
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,2,27,0,14.7,974
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,2,28,1,16.8,1236
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,3,1,2,19,1270
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,3,2,0,18.6,591
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,3,3,0,17.4,480
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,3,4,0,15.3,581
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,3,5,0,14.9,670
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,3,6,0,18.6,993
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,3,7,1,21.3,1335
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,3,8,2,22.6,1260
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,3,9,0,22.1,553
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,3,10,0,22.9,596
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,3,11,0,22.4,659
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,3,12,0,21.7,710
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,3,13,0,18.4,1001
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,3,14,1,13.8,1279
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,3,15,2,9.5,1282
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,3,16,0,12.8,713
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,3,17,0,13.9,676
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,3,18,0,9.3,816
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,3,19,0,12.1,1225
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,3,20,0,13.1,1097
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,3,21,1,11.9,1472
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,3,22,2,0,1307
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,3,23,0,8.7,558
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,3,24,0,14.1,573
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,3,25,0,10.5,473
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,3,26,0,14.9,907
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,3,27,0,0,1532
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,3,28,1,25.3,2083
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,3,29,2,0,2098
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,3,30,0,27,1226
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,3,31,0,26.8,1269
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,4,1,0,22.5,1554
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,4,2,3,24,2290
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,4,3,3,24.2,2872
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,4,4,1,22.4,2801
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,4,5,2,24,2760
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,4,6,0,21.2,1705
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,4,7,0,18.5,1130
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,4,8,0,18.4,1032
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,4,9,0,11.9,1157
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,4,10,0,16.9,1410
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,4,11,1,22.2,1713
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,4,12,2,21.5,1704
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,4,13,0,23.4,1032
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,4,14,0,24.8,823
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,4,15,0,18.9,895
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,4,16,0,16.9,1198
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,4,17,0,20.1,1334
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,4,18,1,19.1,1592
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,4,19,2,18.8,1594
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,4,20,0,21.6,972
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,4,21,0,22.4,834
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,4,22,0,21.8,1002
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,4,23,0,24,1160
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,4,24,0,22.9,1570
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,4,25,1,18.9,1695
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,4,26,2,15.3,1581
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,4,27,0,16.7,1027
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,4,28,0,19.6,922
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,4,29,0,21.1,891
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,4,30,0,23.4,1526
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,5,1,3,23.9,2256
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,5,2,0,26.6,2163
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,5,3,2,21.6,2141
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,5,4,0,26.9,1120
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,5,5,0,21.1,981
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,5,6,0,23.4,1058
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,5,7,0,0,1177
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,5,8,0,0,1842
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,5,9,1,0,2214
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,5,10,2,0,1913
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,5,11,0,32.4,1335
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,5,12,0,33.6,1127
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,5,13,0,35.8,879
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,5,14,0,32.9,1295
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,5,15,0,23.2,1835
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,5,16,1,28,2325
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,5,17,2,30.3,2177
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,5,18,0,31.9,1282
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,5,19,0,23.5,985
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,5,20,0,21.8,1024
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,5,21,0,22.5,1281
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,5,22,0,22.7,1768
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,5,23,1,24,1698
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,5,24,2,24.7,1828
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,5,25,0,26,1129
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,5,26,0,28.1,1068
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,5,27,0,29.5,1188
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,5,28,0,31.5,1068
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2015,5,29,0,30.4,1705
